timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1505208111642,58,248 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_01 15-1,bin,true,,2717,666,1,14,14,0,2
1505208112500,35,14 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Vendor_Management_Air_e_booking_Maintenance(Vendor) 5-3,text,true,,47875,739,1,14,34,0,2
1505208113274,133,559 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS005_Vendor_Management_PO_Follow_Up 4-3,text,true,,51485,1463,1,14,12,0,2
1505208114223,46,1122 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance 13-3,text,true,,47856,739,1,14,46,0,2
1505208115076,39,904 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation) 8-3,text,true,,47876,739,1,14,38,0,2
1505208116782,75,1023 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance 10-3,bin,true,,2673,644,1,14,14,0,2
1505208079928,381,CMABLM_Open Air B/L page,200,"Number of samples in transaction : 3, number of failing samples : 0",HKPC3ITS005_Carrier_Management_Air_B/L_Maintenance 10-3,,true,,100864,2800,1,14,28,36549,3
1505208117592,70,808 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Vendor_Management_Discrepancy_Approval 7-3,text,true,,55873,2518,1,14,19,0,2
1505208118499,69,133 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor) 6-3,text,true,,47864,739,1,14,69,0,1
1505208119354,50,230 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Report_Analysis_Report 2-3,text,true,,47831,739,1,14,49,0,1
1505208120212,34,1164 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Cargo_Management_Sea_e-Packing_List_Maintenance 14-3,text,true,,47872,739,1,14,34,0,1
1505208121073,37,82 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Report_Virtual_Buying_Office 1-3,text,true,,47833,739,1,14,37,0,2
1505208122719,66,1040 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance 11-3,text,true,,55887,2518,1,14,16,0,2
1505208123543,66,87 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS005_PO_Management_PO_Maintenance 3-3,text,true,,55062,1463,1,14,13,0,2
1505208124495,246,1102 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment 12-3,text,true,,108563,718,1,14,246,0,2
1505208125296,64,250 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_01 15-1,text,true,,9146,966,1,14,64,0,1
1505208126173,64,15 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Vendor_Management_Air_e_booking_Maintenance(Vendor) 5-3,text,true,,55899,2518,1,14,16,0,2
1505208126934,1,BeanShell Sampler,200,OK,HKPC3ITS005_Vendor_Management_PO_Follow_Up 4-3,text,true,,627,0,1,14,0,0,0
1505208127867,65,1123 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Cargo_Management_Air_e-Packing_List_Maintenance 13-3,text,true,,55873,2518,1,14,16,0,2
1505208128734,71,905 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Carrier_Management_Air_Booking_Maintenance(Operation) 8-3,text,true,,55896,2518,1,14,15,0,2
1505208130427,61,809 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS005_Vendor_Management_Discrepancy_Approval 7-3,text,true,,55043,1463,1,14,21,0,1
1505208131280,83,134 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Vendor_Management_Sea_e-booking_Mantenance(Vendor) 6-3,text,true,,55906,2518,1,14,24,0,2
1505208132160,91,231 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Report_Analysis_Report 2-3,text,true,,55869,2518,1,14,15,0,1
1505208133031,113,1165 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Cargo_Management_Sea_e-Packing_List_Maintenance 14-3,text,true,,55892,2518,1,14,15,0,2
1505208133879,67,83 /kerriervision/kerriervbo/dispatcher/login-flow,200,OK,HKPC3ITS005_Report_Virtual_Buying_Office 1-3,text,true,,55863,2518,1,14,17,0,2
1505208134714,66,1041 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_B/L_Maintenance 11-3,text,true,,55079,1463,1,14,13,0,2
1505208135571,1,BeanShell Sampler,200,OK,HKPC3ITS005_PO_Management_PO_Maintenance 3-3,text,true,,627,0,1,14,0,0,0
1505208136247,91,1105 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS005_Carrier_Management_My_Shipment 12-3,bin,true,,2733,645,1,14,20,0,2
1505208087661,622,CMMS_Open My Shipment page,200,"Number of samples in transaction : 4, number of failing samples : 0",HKPC3ITS005_Carrier_Management_My_Shipment 12-3,,true,,222300,3557,1,14,281,48055,6
1505208137286,72,251 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS005_Carrier_Management_Sea_Booking_Maintenance(Operation)_01 15-1,text,true,,11174,966,1,14,72,0,2
1505208135427,313,560 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Vendor_Management_PO_Follow_Up 4-3,text,true,,50522,739,1,14,313,0,1
1505208137084,60,906 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation) 8-3,text,true,,55067,1463,1,14,17,0,2
1505208137871,66,1041 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance 11-3,text,true,,55066,1463,1,14,24,0,2
1505208138769,1,BeanShell Sampler,200,OK,HKPC3ITS006_Vendor_Management_Air_e_booking_Maintenance(Vendor) 5-3,text,true,,650,0,1,14,0,0,0
1505208139676,19,89 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_PO_Management_PO_Maintenance 3-3,text,true,,1058,796,1,14,19,0,1
1505208140246,65,252 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_01 15-1,text,true,,9146,966,1,14,65,0,2
1505208141354,52,84 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Report_Virtual_Buying_Office 1-3,text,true,,55051,1463,1,14,14,0,1
1505208142048,19,1105 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment 12-3,bin,true,,2733,645,1,14,14,0,1
1505208092603,537,CMMS_Open My Shipment page,200,"Number of samples in transaction : 4, number of failing samples : 0",HKPC3ITS006_Carrier_Management_My_Shipment 12-3,,true,,222238,3557,1,14,273,48928,5
1505208143085,130,1124 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance 13-3,text,true,,55091,1463,1,14,49,0,2
1505208143786,41,1024 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance 10-3,text,true,,2056,887,1,14,41,0,2
1505208120879,41,CMABLM_Input keyword and select company in the list,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance 10-3,,true,,2056,887,1,14,41,22907,2
1505208143899,61,1166 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance 14-3,text,true,,55084,1463,1,14,12,0,2
1505208144775,95,232 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Report_Analysis_Report 2-3,text,true,,55056,1463,1,14,14,0,1
1505208145586,0,BeanShell Sampler,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor) 6-3,text,true,,649,0,1,14,0,0,0
1505208146327,0,BeanShell Sampler,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval 7-3,text,true,,637,0,1,14,0,0,0
1505208146384,20,561 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Vendor_Management_PO_Follow_Up 4-3,text,true,,1057,796,1,14,20,0,2
1505208148228,1,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation) 8-3,text,true,,652,0,1,14,0,0,0
1505208149080,1,BeanShell Sampler,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance 11-3,text,true,,638,0,1,14,0,0,0
1505208150002,54,17 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Vendor_Management_Air_e_booking_Maintenance(Vendor) 5-3,text,true,,54158,739,1,14,54,0,2
1505208150842,28,90 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_PO_Management_PO_Maintenance 3-3,bin,true,,2649,640,1,14,14,0,1
1505208005843,15332,POMPM_Login,200,"Number of samples in transaction : 13, number of failing samples : 0",HKPC3ITS006_PO_Management_PO_Maintenance 3-3,,true,,270868,10825,1,14,13574,129696,13
1505208151654,78,253 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_01 15-1,text,true,,11174,966,1,14,78,0,1
1505208152523,5,BeanShell Sampler,200,OK,HKPC3ITS006_Report_Virtual_Buying_Office 1-3,text,true,,627,0,1,14,0,0,0
1505208154157,1,BeanShell Sampler,200,OK,HKPC3ITS006_Cargo_Management_Air_e-Packing_List_Maintenance 13-3,text,true,,646,0,1,14,0,0,0
1505208155074,157,1025 /kerriervision/kerriervbo/dispatcher/hawbMaint-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance 10-3,text,true,,6997,1856,1,14,157,0,1
1505208143827,157,CMABLM_Click Search,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Carrier_Management_Air_B/L_Maintenance 10-3,,true,,6997,1856,1,14,157,11247,1
1505208155941,2,BeanShell Sampler,200,OK,HKPC3ITS006_Cargo_Management_Sea_e-Packing_List_Maintenance 14-3,text,true,,647,0,1,14,0,0,0
1505208156766,0,BeanShell Sampler,200,OK,HKPC3ITS006_Report_Analysis_Report 2-3,text,true,,621,0,1,14,0,0,0
1505208157715,42,136 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Vendor_Management_Sea_e-booking_Mantenance(Vendor) 6-3,text,true,,54142,739,1,14,42,0,2
1505208158573,44,810 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Vendor_Management_Discrepancy_Approval 7-3,text,true,,54138,739,1,14,44,0,2
1505208159413,22,562 /kerriervision/kerriervbo/dispatcher/showImage-flow,200,OK,HKPC3ITS006_Vendor_Management_PO_Follow_Up 4-3,bin,true,,2649,640,1,14,15,0,1
1505208006694,15160,VMPFU_Login,200,"Number of samples in transaction : 13, number of failing samples : 0",HKPC3ITS006_Vendor_Management_PO_Follow_Up 4-3,,true,,252943,10827,1,14,15001,137581,14
1505208160288,80,907 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Carrier_Management_Air_Booking_Maintenance(Operation) 8-3,text,true,,54153,739,1,14,80,0,2
1505208161144,54,1042 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_B/L_Maintenance 11-3,text,true,,54146,739,1,14,54,0,1
1505208161947,20,18 /kerriervision/kerriervbo/dispatcher/index-flow,200,OK,HKPC3ITS006_Vendor_Management_Air_e_booking_Maintenance(Vendor) 5-3,text,true,,1081,796,1,14,20,0,2
1505208163504,74,1106 /kerriervision/kerriervbo/dispatcher/myShipment-flow,200,OK,HKPC3ITS006_Carrier_Management_My_Shipment 12-3,text,true,,9264,906,1,14,74,0,1
1505208142068,74,CMMS_Input keyword and select company in the list,200,"Number of samples in transaction : 1, number of failing samples : 0",HKPC3ITS006_Carrier_Management_My_Shipment 12-3,,true,,9264,906,1,14,74,21436,1
1505208163636,267,254 /kerriervision/kerriervbo/dispatcher/operationSeaBooking-flow,200,OK,HKPC3ITS006_Carrier_Management_Sea_Booking_Maintenance(Operation)_01 15-1,text,true,,23971,960,1,14,267,0,1
